comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,17.790385961532593,0.28,0.33,0.248,0.807
TRAIN,47.76706624031067,0.99,0.51,0.188,0.9
POST,0.8018674850463867,0.07,0.05,0.24100000000000002,0.905
